훈련과정 ID,회차,만족도(5점),대표값출처,수강인원,평가인원,평가참여율,추천인원,추천응답인원,전반적 만족도,경력개발지원,과제 및 피드백,교강사,프로젝트 학습,훈련과정 편성 및 운영,훈련과정 현장지향성,훈련환경 및 장비,개인성과,과정성과,훈련과정 실무연계성,평가 및 피드백
AIG20230000455554,8,4.9,전반적 만족도,11,5,45.5,5,5,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
AIG20230000455554,9,4.9,전반적 만족도,12,8,66.7,8,8,4.9,4.8,5.0,5.0,5.0,4.9,4.8,4.8,4.9,4.9,,
AIG20230000455554,10,4.7,전반적 만족도,18,14,77.8,13,14,4.7,4.6,4.8,4.9,4.9,4.8,4.8,4.6,4.63,4.7,5.0,
AIG20230000455554,11,4.7,전반적 만족도,15,11,73.3,10,11,4.7,4.4,4.6,4.7,4.6,4.4,4.5,4.8,4.33,4.5,,
AIG20230000455554,12,3.6,전반적 만족도,14,6,42.9,4,6,3.6,3.2,3.8,3.9,3.8,4.0,3.9,3.8,3.33,3.5,2.9,
AIG20230000455555,1,5.0,전반적 만족도,16,15,93.8,15,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.97,5.0,5.0,
AIG20230000455555,2,5.0,전반적 만족도,24,19,79.2,19,19,5.0,5.0,4.9,5.0,4.9,5.0,4.9,5.0,4.97,5.0,5.0,
AIG20230000455555,3,5.0,전반적 만족도,16,9,56.3,9,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
AIG20230000455555,4,4.9,전반적 만족도,11,10,90.9,10,10,4.9,4.8,5.0,5.0,5.0,5.0,5.0,4.7,4.9,5.0,,
AIG20230000455555,5,4.5,전반적 만족도,14,11,78.6,9,11,4.5,4.4,4.6,4.5,4.6,4.4,4.4,4.5,4.5,4.3,4.3,
AIG20230000455555,6,4.7,전반적 만족도,7,5,71.4,5,5,4.7,4.9,5.0,5.0,5.0,4.9,4.9,5.0,4.97,5.0,,
AIG20230000455555,7,4.6,전반적 만족도,12,6,50,6,6,4.6,4.9,4.4,4.5,4.5,4.6,4.6,4.5,4.47,4.5,5.0,
AIG20230000455557,1,3.7,전반적 만족도,11,7,63.6,7,7,3.7,4.1,4.1,4.2,4.3,4.2,4.0,4.0,4.13,4.2,3.9,
AIG20230000455560,1,4.2,전반적 만족도,19,16,84.2,15,16,4.2,4.1,4.2,4.7,4.6,4.3,4.5,3.0,4.2,4.2,5.0,
AIG20230000455560,2,4.1,전반적 만족도,11,5,45.5,5,5,4.1,4.0,4.2,4.3,4.3,4.2,4.3,4.0,3.97,4.0,,
AIG20230000455568,1,4.6,전반적 만족도,17,4,23.5,3,4,4.6,4.3,4.6,4.8,4.8,4.4,4.5,4.3,4.63,4.6,4.3,
AIG20230000455568,2,4.6,전반적 만족도,8,5,62.5,5,5,4.6,4.3,4.3,4.8,4.5,4.4,4.5,4.4,4.03,4.4,2.9,
AIG20230000455568,3,4.3,전반적 만족도,6,5,83.3,4,5,4.3,4.7,4.1,4.4,4.2,4.1,4.3,4.5,4.1,4.1,,
AIG20230000455568,4,4.8,전반적 만족도,6,4,66.7,4,4,4.8,5.0,4.9,5.0,4.8,4.9,4.6,5.0,4.3,4.8,5.0,
AIG20230000455573,1,4.6,전반적 만족도,15,12,80,11,12,4.6,4.8,4.8,4.9,4.9,4.7,4.8,4.9,4.77,4.8,5.0,
AIG20230000455573,3,4.7,전반적 만족도,19,14,73.7,14,14,4.7,4.8,4.7,4.8,4.7,4.8,4.7,4.9,4.73,4.5,5.0,
AIG20230000455573,5,4.8,전반적 만족도,14,13,92.9,12,13,4.8,4.7,4.7,4.7,4.8,4.7,4.7,4.8,4.7,4.7,4.8,
AIG20230000455573,6,4.6,전반적 만족도,19,11,57.9,11,11,4.6,4.2,4.6,4.5,4.5,4.6,4.6,4.7,4.33,4.5,5.0,
AIG20230000455573,10,3.8,전반적 만족도,6,3,50,3,3,3.8,4.0,4.3,4.5,4.2,4.2,4.0,4.4,4.2,4.3,,
AIG20230000455575,1,4.7,전반적 만족도,8,5,62.5,5,5,4.7,4.9,5.0,5.0,4.9,4.9,4.8,4.9,4.53,5.0,5.0,
AIG20230000455575,2,4.8,전반적 만족도,13,8,61.5,8,8,4.8,4.8,4.7,4.8,4.7,4.8,4.9,4.8,4.67,4.9,5.0,
AIG20230000455575,3,4.5,전반적 만족도,11,9,81.8,9,9,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.53,4.5,4.6,
AIG20230000455575,4,4.3,전반적 만족도,8,5,62.5,5,5,4.3,3.7,4.3,4.1,4.3,4.2,4.3,3.6,4.0,4.1,,
AIG20230000455576,1,5.0,전반적 만족도,10,7,70,7,7,5.0,4.9,4.8,5.0,4.9,5.0,4.8,4.9,4.97,4.9,5.0,
AIG20230000455576,2,4.8,전반적 만족도,13,10,76.9,10,10,4.8,4.3,4.7,4.8,4.6,4.7,4.4,4.0,4.33,4.5,,
AIG20230000455576,3,4.8,전반적 만족도,20,16,80,15,16,4.8,4.9,4.9,4.7,4.9,4.9,4.9,4.9,4.87,4.9,,
AIG20230000455576,4,3.9,전반적 만족도,16,10,62.5,8,10,3.9,4.1,4.1,4.5,4.1,4.0,3.8,4.1,4.0,3.4,,
AIG20230000455576,5,3.7,전반적 만족도,18,9,50,5,9,3.7,3.3,4.1,4.0,4.1,3.7,4.1,4.0,3.67,3.4,2.9,
AIG20230000455578,2,4.7,전반적 만족도,12,11,91.7,10,11,4.7,4.6,4.6,4.8,4.8,4.7,4.6,4.6,4.6,4.8,5.0,
AIG20230000455578,3,3.3,전반적 만족도,10,7,70,4,7,3.3,3.5,3.8,3.6,3.7,3.4,3.6,3.3,3.8,3.1,4.3,
AIG20230000455581,1,4.1,전반적 만족도,24,13,54.2,12,13,4.1,4.1,3.8,4.0,4.1,3.9,4.3,4.0,4.23,3.6,,
AIG20230000455581,2,4.6,전반적 만족도,24,23,95.8,22,23,4.6,4.3,4.5,4.6,4.6,4.5,4.5,4.0,4.5,4.4,4.8,
AIG20230000455581,3,4.5,전반적 만족도,22,18,81.8,17,18,4.5,4.8,4.8,4.9,4.8,4.7,4.5,4.8,4.77,4.4,5.0,
AIG20230000455581,4,4.9,전반적 만족도,20,20,100,20,20,4.9,4.7,4.6,4.9,5.0,4.8,4.9,4.5,4.93,5.0,4.8,
AIG20230000455581,5,4.7,전반적 만족도,23,18,78.3,18,18,4.7,4.8,4.8,4.8,4.8,4.6,4.7,4.8,4.77,4.7,5.0,
AIG20230000455581,6,4.7,전반적 만족도,28,21,75,21,21,4.7,4.2,4.6,4.8,4.7,4.6,4.8,4.5,4.63,4.6,4.6,
AIG20230000455581,7,4.5,전반적 만족도,22,21,95.5,20,21,4.5,4.3,4.4,4.8,4.7,4.3,4.7,4.4,4.5,4.4,4.3,
AIG20230000455581,8,4.2,전반적 만족도,24,23,95.8,23,23,4.2,4.0,4.2,4.5,4.5,4.2,4.4,4.4,4.33,4.2,3.6,
AIG20230000455581,9,4.4,전반적 만족도,24,20,83.3,19,20,4.4,4.1,4.3,4.4,4.5,4.3,4.3,4.4,4.33,4.1,4.8,
AIG20230000455581,10,4.7,전반적 만족도,25,24,96,24,24,4.7,4.5,4.5,4.8,4.7,4.6,4.6,4.4,4.57,4.5,4.3,
AIG20230000455585,1,4.6,전반적 만족도,9,7,77.8,6,7,4.6,4.3,4.7,4.7,4.6,4.4,4.9,4.7,4.7,4.3,4.6,
AIG20230000455585,2,4.4,전반적 만족도,11,9,81.8,9,9,4.4,4.3,4.5,4.8,4.6,4.5,4.4,4.6,4.4,4.4,5.0,
AIG20230000455585,3,2.9,전반적 만족도,9,8,88.9,6,8,2.9,3.8,3.0,2.9,3.4,3.3,3.3,4.1,3.7,3.3,2.9,
AIG20230000455586,1,4.5,전반적 만족도,7,4,57.1,4,4,4.5,3.6,4.2,4.2,4.1,4.0,3.6,4.4,3.93,3.9,4.3,
AIG20230000455587,1,4.7,전반적 만족도,50,40,80,39,40,4.7,4.7,4.6,4.8,4.7,4.7,4.7,4.7,4.6,4.7,5.0,
AIG20230000455587,2,4.5,전반적 만족도,75,71,94.7,66,71,4.5,4.6,4.3,4.7,4.7,4.4,4.5,4.4,4.23,4.5,4.3,
AIG20230000455587,3,4.7,전반적 만족도,61,54,88.5,52,54,4.7,4.8,4.7,4.8,4.7,4.7,4.7,4.7,4.63,4.7,4.8,
AIG20230000455587,4,4.7,전반적 만족도,80,73,91.3,73,73,4.7,4.6,4.7,4.8,4.7,4.7,4.7,4.6,4.53,4.8,5.0,
AIG20230000455588,1,4.3,전반적 만족도,8,5,62.5,3,5,4.3,4.4,4.3,4.3,4.3,4.3,4.1,4.2,3.73,4.1,5.0,
AIG20230000455588,2,4.5,전반적 만족도,8,7,87.5,7,7,4.5,4.4,4.6,4.3,4.5,4.3,4.4,4.5,4.47,4.5,,
AIG20230000455588,4,4.4,전반적 만족도,26,21,80.8,21,21,4.4,4.4,4.5,4.6,4.6,4.6,4.6,4.3,4.27,4.4,4.0,
AIG20230000455588,6,4.6,전반적 만족도,19,13,68.4,13,13,4.6,4.6,4.6,4.6,4.3,4.6,4.7,4.6,4.5,4.6,4.3,
AIG20230000455588,7,4.8,전반적 만족도,17,14,82.4,14,14,4.8,4.8,5.0,4.9,4.9,4.9,4.9,4.7,4.77,5.0,5.0,
AIG20230000455588,8,4.3,전반적 만족도,20,13,65,12,13,4.3,4.6,4.6,4.6,4.5,4.5,4.4,4.5,4.27,4.5,5.0,
AIG20230000455589,1,4.1,전반적 만족도,14,10,71.4,6,10,4.1,3.8,3.9,4.1,4.0,4.0,4.3,3.8,3.93,3.9,2.9,
AIG20230000455589,2,3.2,전반적 만족도,20,12,60,8,12,3.2,3.9,3.4,3.5,3.4,3.5,3.3,3.3,3.97,3.5,3.8,
AIG20230000455589,3,3.9,전반적 만족도,11,8,72.7,5,8,3.9,3.9,4.0,4.1,4.0,4.0,3.9,4.0,3.67,3.9,4.3,
AIG20230000455589,4,3.2,전반적 만족도,12,4,33.3,3,4,3.2,3.0,2.7,2.4,2.9,2.9,1.9,2.9,3.17,3.6,5.0,
AIG20230000455589,5,4.5,전반적 만족도,8,4,50,3,4,4.5,4.6,4.8,5.0,4.6,4.5,4.6,4.3,4.63,4.6,,
AIG20230000455590,1,4.9,전반적 만족도,50,40,80,40,40,4.9,4.7,4.8,4.9,4.8,4.8,4.8,4.8,4.5,4.8,3.6,
AIG20230000455590,2,4.7,전반적 만족도,75,61,81.3,60,61,4.7,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.27,4.7,5.0,
AIG20230000455590,3,4.7,전반적 만족도,59,46,78,45,46,4.7,4.6,4.7,4.8,4.8,4.7,4.7,4.7,4.5,4.7,5.0,
AIG20230000455590,4,4.4,전반적 만족도,57,43,75.4,39,43,4.4,4.5,4.4,4.6,4.5,4.4,4.4,4.5,4.17,4.4,5.0,
AIG20230000455591,1,4.5,전반적 만족도,22,20,90.9,20,20,4.5,4.4,4.4,4.6,4.6,4.4,4.5,4.3,4.27,4.3,4.6,
AIG20230000455591,2,4.6,전반적 만족도,22,18,81.8,18,18,4.6,4.3,4.7,4.7,4.7,4.5,4.8,4.1,4.6,4.6,2.9,
AIG20230000455591,3,4.3,전반적 만족도,18,9,50,8,9,4.3,4.0,4.5,4.2,4.0,4.4,4.6,4.0,4.17,4.1,4.3,
AIG20230000455592,1,4.6,전반적 만족도,22,19,86.4,19,19,4.6,4.6,4.7,4.8,4.8,4.8,4.7,4.6,4.53,4.7,4.3,
AIG20230000455592,2,4.8,전반적 만족도,14,13,92.9,12,13,4.8,4.8,4.8,4.9,4.8,4.8,4.8,4.8,4.73,4.8,5.0,
AIG20230000455592,3,4.8,전반적 만족도,15,13,86.7,13,13,4.8,4.7,4.9,4.9,4.8,4.8,4.8,4.5,4.7,4.9,4.3,
AIG20230000455592,5,4.4,전반적 만족도,14,11,78.6,11,11,4.4,4.5,4.6,4.6,4.6,4.6,4.7,4.5,4.37,4.5,,
AIG20230000455592,6,4.1,전반적 만족도,8,8,100,6,8,4.1,4.1,4.2,4.4,4.1,4.2,4.3,4.2,4.07,4.3,,
AIG20230000455593,1,4.2,전반적 만족도,40,29,72.5,26,29,4.2,4.3,4.4,4.5,4.6,3.9,4.4,4.2,4.2,4.1,4.6,
AIG20230000455593,2,4.4,전반적 만족도,47,31,66,30,31,4.4,4.3,4.6,4.7,4.7,4.4,4.6,4.2,4.43,4.4,4.8,
AIG20230000455593,3,4.3,전반적 만족도,30,20,66.7,20,20,4.3,3.9,4.3,4.6,4.6,4.3,4.0,4.2,4.13,4.3,4.7,
AIG20230000455593,4,4.6,전반적 만족도,29,20,69,20,20,4.6,4.3,4.5,4.8,4.7,4.7,4.6,4.7,4.43,4.6,4.8,
AIG20230000455593,5,4.1,전반적 만족도,10,5,50,5,5,4.1,4.4,4.2,4.5,4.4,4.4,4.1,4.6,4.17,4.1,,
AIG20230000455593,6,4.0,전반적 만족도,23,15,65.2,14,15,4.0,4.0,4.2,4.1,4.3,4.0,4.2,3.9,3.97,4.2,3.9,
AIG20230000455593,7,4.6,전반적 만족도,15,12,80,12,12,4.6,4.9,4.9,4.9,4.8,4.8,4.8,4.6,4.67,4.6,,
AIG20230000455593,8,4.3,전반적 만족도,28,22,78.6,20,22,4.3,4.3,4.4,4.5,4.5,4.4,4.3,4.5,4.2,4.3,5.0,
AIG20230000455593,9,3.9,전반적 만족도,34,21,61.8,16,21,3.9,3.5,4.0,4.5,4.4,4.1,3.9,4.1,3.97,3.8,5.0,
AIG20230000455593,10,4.0,전반적 만족도,46,28,60.9,23,28,4.0,4.1,4.1,4.3,4.3,4.1,4.1,4.2,3.83,4.0,4.3,
AIG20230000455593,11,4.0,전반적 만족도,22,16,72.7,14,16,4.0,3.8,4.3,4.3,4.4,4.2,4.3,4.2,3.83,3.8,4.0,
AIG20230000455593,12,4.3,전반적 만족도,17,13,76.5,12,13,4.3,4.4,4.2,4.5,4.4,4.4,4.6,4.5,4.3,4.2,4.5,
AIG20230000455593,13,3.4,전반적 만족도,45,18,40,12,18,3.4,3.3,3.4,3.8,3.7,3.6,3.2,3.5,3.27,3.3,4.0,
AIG20230000455593,14,3.6,전반적 만족도,28,13,46.4,7,13,3.6,3.6,4.4,4.5,4.4,4.0,4.0,3.4,3.7,3.5,3.9,
AIG20230000455594,1,3.0,전반적 만족도,17,13,76.5,5,13,3.0,3.2,3.5,3.6,3.6,3.4,3.1,3.7,3.07,2.7,5.0,
AIG20230000455595,1,3.5,전반적 만족도,33,24,72.7,11,24,3.5,3.4,3.8,4.2,4.1,3.3,3.9,2.9,3.43,3.6,3.6,
AIG20230000455595,2,4.1,전반적 만족도,37,32,86.5,28,32,4.1,3.9,4.0,4.4,4.1,4.1,4.1,4.0,3.87,4.1,4.3,
AIG20230000455595,3,4.4,전반적 만족도,22,16,72.7,16,16,4.4,4.3,4.6,4.6,4.6,4.5,4.7,4.5,4.17,4.4,4.3,
AIG20230000455595,4,4.2,전반적 만족도,18,14,77.8,14,14,4.2,4.0,4.2,4.3,4.3,4.2,4.4,4.1,4.03,4.3,4.0,
AIG20230000455595,5,4.3,전반적 만족도,12,9,75,7,9,4.3,4.4,4.5,4.7,4.5,4.5,4.5,4.6,4.07,4.4,5.0,
AIG20230000455595,6,4.2,전반적 만족도,40,24,60,19,24,4.2,3.9,4.1,4.2,4.0,4.0,4.0,4.2,3.87,3.9,2.9,
AIG20230000455595,7,3.9,전반적 만족도,54,38,70.4,26,38,3.9,3.9,4.1,4.3,4.2,4.0,3.9,4.0,3.47,3.7,4.4,
AIG20230000455595,8,3.8,전반적 만족도,31,30,96.8,22,30,3.8,3.8,3.9,4.2,4.1,4.0,3.9,3.9,3.57,3.7,5.0,
AIG20230000455595,9,3.9,전반적 만족도,38,30,78.9,24,30,3.9,3.5,3.9,4.0,3.8,4.0,4.1,3.7,3.13,3.5,4.3,
AIG20230000455595,10,3.7,전반적 만족도,30,21,70,18,21,3.7,3.8,3.9,4.0,4.1,3.8,3.8,3.9,3.57,3.6,4.8,
AIG20230000455595,11,4.5,전반적 만족도,18,15,83.3,14,15,4.5,4.1,4.5,4.6,4.6,4.5,4.2,4.5,4.07,4.1,4.3,
AIG20230000455595,12,4.4,전반적 만족도,19,15,78.9,15,15,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.7,3.9,4.3,5.0,
AIG20230000455595,13,4.5,전반적 만족도,14,12,85.7,10,12,4.5,4.1,4.6,4.6,4.5,4.7,4.4,4.7,4.4,4.3,4.0,
AIG20230000455595,14,4.6,전반적 만족도,31,18,58.1,16,18,4.6,4.4,4.7,4.8,4.6,4.5,4.5,4.5,4.3,4.2,5.0,
AIG20230000455595,15,4.1,전반적 만족도,47,33,70.2,26,33,4.1,3.9,4.3,4.3,4.0,4.2,4.2,4.1,3.73,3.9,2.9,
AIG20230000455596,1,4.5,전반적 만족도,21,9,42.9,8,9,4.5,4.3,4.6,4.8,4.7,4.6,4.4,4.2,4.47,4.4,5.0,
AIG20230000455596,2,4.9,전반적 만족도,21,17,81,17,17,4.9,4.6,4.6,4.9,4.8,4.8,4.8,4.4,4.5,4.7,,
AIG20230000455597,1,4.5,전반적 만족도,9,7,77.8,7,7,4.5,4.4,4.8,4.5,4.6,4.6,4.8,4.7,4.73,4.8,,
AIG20230000455597,2,4.9,전반적 만족도,14,10,71.4,10,10,4.9,4.8,4.9,4.9,4.9,4.9,4.9,4.8,4.77,4.9,,
AIG20230000455598,1,4.5,전반적 만족도,23,21,91.3,20,21,4.5,4.4,4.5,4.7,4.5,4.5,4.4,4.6,4.27,4.5,4.3,
AIG20230000455598,2,4.5,전반적 만족도,25,25,100,24,25,4.5,4.3,4.5,4.7,4.5,4.5,4.5,4.5,4.23,4.5,,
AIG20230000455599,1,4.9,전반적 만족도,11,11,100,10,11,4.9,4.9,4.8,4.9,4.8,4.8,4.8,4.9,4.73,4.9,,
AIG20230000455599,2,4.8,전반적 만족도,11,9,81.8,9,9,4.8,4.5,4.6,4.8,4.7,4.7,5.0,4.8,4.5,4.8,4.0,
AIG20230000455599,3,4.9,전반적 만족도,18,15,83.3,15,15,4.9,4.9,4.9,5.0,5.0,4.9,5.0,4.9,4.83,4.9,,
AIG20230000455599,4,5.0,전반적 만족도,7,6,85.7,6,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
AIG20230000455601,1,4.9,전반적 만족도,13,10,76.9,10,10,4.9,4.8,4.8,4.8,4.9,4.8,5.0,4.8,4.5,4.4,,
AIG20230000455601,2,5.0,전반적 만족도,11,9,81.8,9,9,5.0,4.8,4.8,4.8,4.8,4.8,4.9,4.8,4.83,5.0,,
AIG20230000455601,4,4.8,전반적 만족도,8,7,87.5,7,7,4.8,4.2,4.7,5.0,4.9,4.8,4.6,4.9,4.8,4.9,5.0,
AIG20230000455601,5,4.4,전반적 만족도,11,9,81.8,7,9,4.4,4.1,4.2,4.2,4.3,4.2,4.3,4.5,4.37,4.1,4.6,
AIG20230000455602,1,4.0,전반적 만족도,22,16,72.7,13,16,4.0,4.3,4.2,4.1,4.2,4.2,4.3,4.2,4.23,4.2,3.9,
AIG20230000455602,2,4.9,전반적 만족도,27,22,81.5,20,22,4.9,4.7,4.7,4.8,4.8,4.8,4.9,4.8,4.73,4.7,4.6,
AIG20230000455602,4,4.9,전반적 만족도,22,17,77.3,17,17,4.9,4.8,4.8,4.6,4.9,4.8,4.8,4.9,4.67,4.9,4.7,
AIG20230000455602,5,4.5,전반적 만족도,24,15,62.5,12,15,4.5,4.6,4.4,4.3,4.4,4.4,4.3,4.6,4.27,4.4,4.3,
AIG20230000455602,6,4.9,전반적 만족도,29,24,82.8,23,24,4.9,4.9,4.9,4.9,4.9,4.8,4.9,4.8,4.67,4.8,5.0,
AIG20230000455602,7,4.9,전반적 만족도,26,20,76.9,20,20,4.9,4.8,4.8,4.8,4.9,4.8,4.9,4.9,4.87,4.9,4.5,
AIG20230000455602,8,4.5,전반적 만족도,21,13,61.9,13,13,4.5,4.3,4.5,4.6,4.4,4.4,4.5,4.2,4.43,4.5,,
AIG20230000455602,9,4.5,전반적 만족도,25,22,88,20,22,4.5,4.4,4.5,4.7,4.5,4.5,4.4,4.5,4.4,4.6,5.0,
AIG20230000455602,10,4.7,전반적 만족도,30,25,83.3,25,25,4.7,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.57,4.7,5.0,
AIG20230000455602,11,4.9,전반적 만족도,28,23,82.1,23,23,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,4.93,4.9,2.9,
AIG20230000455602,12,4.4,전반적 만족도,30,26,86.7,21,26,4.4,4.3,4.3,4.7,4.3,4.3,4.3,4.2,4.13,4.2,4.5,
AIG20230000455602,14,4.4,전반적 만족도,17,17,100,17,17,4.4,4.4,4.3,4.4,4.4,4.2,4.5,4.4,4.0,4.5,3.8,
AIG20230000455602,15,4.5,전반적 만족도,19,15,78.9,14,15,4.5,4.4,4.5,4.4,4.6,4.5,4.7,4.5,4.43,4.6,4.4,
AIG20230000455602,18,4.3,전반적 만족도,19,15,78.9,14,15,4.3,4.2,4.3,4.4,4.4,4.2,4.5,4.4,4.23,4.2,3.6,
AIG20230000455602,19,4.0,전반적 만족도,17,16,94.1,14,16,4.0,4.1,4.2,4.2,4.2,4.1,4.0,4.1,4.17,4.1,4.3,
AIG20230000455602,20,4.8,전반적 만족도,29,21,72.4,20,21,4.8,4.8,4.7,4.8,4.8,4.8,4.8,4.7,4.57,4.7,5.0,
AIG20230000455604,1,4.0,전반적 만족도,21,19,90.5,17,19,4.0,4.1,4.0,4.0,3.9,4.0,4.0,4.0,4.03,3.8,3.6,
AIG20230000455604,2,4.2,전반적 만족도,19,14,73.7,14,14,4.2,4.1,3.9,4.2,3.8,4.1,4.2,3.5,4.27,4.3,,
AIG20230000455604,3,3.7,전반적 만족도,24,19,79.2,15,19,3.7,3.8,3.3,3.8,3.6,3.7,3.8,3.8,3.87,3.9,3.9,
AIG20230000455604,4,3.7,전반적 만족도,12,9,75,8,9,3.7,3.9,3.8,3.6,3.8,3.9,4.1,3.8,4.07,3.7,,
AIG20230000455604,5,4.5,전반적 만족도,17,11,64.7,11,11,4.5,4.6,4.5,4.9,4.6,4.6,4.7,3.8,4.47,4.7,,
AIG20230000455604,6,3.8,전반적 만족도,18,13,72.2,11,13,3.8,4.0,4.2,4.3,4.0,4.0,4.1,4.2,3.87,4.0,,
AIG20230000455604,7,3.9,전반적 만족도,15,11,73.3,10,11,3.9,3.7,4.0,4.1,3.9,3.9,3.4,4.0,3.53,3.6,4.3,
AIG20230000455609,1,4.1,전반적 만족도,28,24,85.7,19,24,4.1,3.9,4.4,4.5,4.5,4.3,4.4,3.6,4.07,3.9,4.6,
AIG20230000455609,2,4.7,전반적 만족도,28,20,71.4,20,20,4.7,4.6,4.5,4.8,4.7,4.7,4.8,4.6,4.73,4.5,,
AIG20230000455609,3,4.0,전반적 만족도,25,20,80,20,20,4.0,4.1,4.1,4.2,4.4,4.1,4.1,4.3,3.97,4.1,4.0,
AIG20230000455609,4,4.6,전반적 만족도,23,19,82.6,17,19,4.6,4.4,4.5,4.6,4.6,4.6,4.6,4.6,4.43,4.5,5.0,
AIG20230000455609,5,4.2,전반적 만족도,22,18,81.8,14,18,4.2,4.3,4.3,4.9,4.6,4.3,4.5,3.8,4.13,4.3,4.3,
AIG20230000455609,6,4.1,전반적 만족도,19,17,89.5,15,17,4.1,3.9,4.3,4.4,4.3,4.1,4.2,4.3,4.2,4.2,5.0,
AIG20230000455609,7,4.4,전반적 만족도,14,11,78.6,11,11,4.4,3.6,4.2,4.6,4.1,4.4,4.2,3.9,4.0,4.0,5.0,
AIG20230000455609,8,3.8,전반적 만족도,25,19,76,13,19,3.8,3.8,3.9,3.4,4.1,3.8,3.9,3.9,3.93,3.6,2.1,
AIG20230000455609,9,4.6,전반적 만족도,18,16,88.9,16,16,4.6,4.3,4.6,4.7,4.7,4.5,4.3,4.4,4.23,4.5,5.0,
AIG20230000455610,1,3.9,전반적 만족도,6,2,33.3,2,2,3.9,3.9,3.9,3.9,4.1,4.1,3.9,3.8,3.9,3.9,,
AIG20230000455610,2,4.8,전반적 만족도,4,4,100,4,4,4.8,4.6,4.8,4.8,4.8,4.8,4.6,4.8,4.17,4.6,,
AIG20230000455610,3,5.0,전반적 만족도,3,1,33.3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
AIG20230000455611,1,4.6,전반적 만족도,17,13,76.5,12,13,4.6,4.3,4.3,4.6,4.5,4.6,4.7,4.9,4.4,4.5,4.5,
AIG20230000455611,2,4.4,전반적 만족도,13,11,84.6,10,11,4.4,4.4,4.3,4.4,4.5,4.3,4.4,4.5,4.13,4.3,4.6,
AIG20230000455611,3,4.4,전반적 만족도,19,16,84.2,15,16,4.4,4.2,4.1,4.2,4.3,4.2,4.3,4.2,4.2,4.2,5.0,
AIG20230000455611,4,4.6,전반적 만족도,35,29,82.9,28,29,4.6,4.5,4.6,4.6,4.6,4.6,4.7,4.5,4.5,4.6,4.5,
AIG20230000455611,5,4.1,전반적 만족도,14,11,78.6,9,11,4.1,4.0,4.1,4.3,4.2,4.2,3.7,4.3,3.33,4.0,5.0,
AIG20230000455611,6,4.4,전반적 만족도,18,11,61.1,11,11,4.4,4.4,4.7,4.7,4.7,4.5,4.7,4.6,4.33,4.2,4.3,
AIG20230000455611,7,4.6,전반적 만족도,6,4,66.7,4,4,4.6,4.3,4.4,4.4,4.6,4.5,4.3,4.6,4.43,3.9,5.0,
AIG20230000455611,8,4.6,전반적 만족도,9,8,88.9,7,8,4.6,4.5,4.8,4.6,4.7,4.7,4.8,4.6,4.6,4.6,5.0,
AIG20230000455612,1,4.7,전반적 만족도,13,9,69.2,9,9,4.7,4.3,4.8,4.9,4.7,4.7,4.9,4.8,4.4,4.5,4.5,
AIG20230000455612,2,4.4,전반적 만족도,19,16,84.2,15,16,4.4,4.3,4.6,4.5,4.7,4.4,4.4,4.6,4.3,4.6,5.0,
AIG20230000455612,3,4.7,전반적 만족도,17,9,52.9,9,9,4.7,4.7,4.8,4.9,4.8,4.7,4.6,4.6,4.5,4.8,5.0,
AIG20230000455612,4,4.0,전반적 만족도,19,15,78.9,13,15,4.0,3.9,4.2,4.2,4.3,4.2,4.2,4.3,3.7,4.0,4.5,
AIG20230000455612,5,4.5,전반적 만족도,11,9,81.8,9,9,4.5,4.4,4.4,4.6,4.7,4.7,4.6,4.7,4.23,4.5,5.0,
AIG20230000455612,6,4.5,전반적 만족도,40,32,80,31,32,4.5,4.5,4.6,4.6,4.6,4.5,4.5,4.5,4.37,4.5,4.4,
AIG20230000455615,1,4.0,전반적 만족도,24,21,87.5,17,21,4.0,4.2,4.1,4.5,4.4,4.4,4.2,4.3,3.93,4.0,5.0,
AIG20230000455615,2,4.8,전반적 만족도,18,15,83.3,15,15,4.8,4.9,4.8,4.8,4.9,4.8,4.7,4.7,4.8,4.8,4.5,
AIG20230000455615,3,4.9,전반적 만족도,25,22,88,22,22,4.9,4.9,4.7,4.9,4.8,4.8,4.9,4.8,4.73,4.8,5.0,
AIG20230000455615,4,4.8,전반적 만족도,14,13,92.9,11,13,4.8,4.8,4.8,4.6,4.7,4.7,4.8,4.6,4.83,4.7,5.0,
AIG20230000455615,6,4.6,전반적 만족도,22,19,86.4,18,19,4.6,4.7,4.8,4.8,4.7,4.6,4.6,4.7,4.73,4.5,5.0,
AIG20230000455615,7,4.9,전반적 만족도,12,6,50,6,6,4.9,5.0,4.7,5.0,4.8,4.7,4.9,4.9,4.6,4.8,,
