훈련과정 ID,회차
AIG20240000459068,24
AIG20250000543151,1
AIG20240000459138,15
AIG20230000412883,6
AIG20230000455708,3
AIG20250000543107,1
AIG20240000498106,8
AIG20240000498402,5
AIG20230000412832,17
AIG20230000412885,6
AIG20230000412881,6
AIG20230000455615,12
AIG20230000455784,31
AIG20240000498288,5
AIG20250000501370,3
AIG20230000455719,16
AIG20230000455573,11
AIG20240000498142,9
AIG20240000459084,3
AIG20230000412586,23
AIG20230000412712,16
AIG20250000501596,1
AIG20240000459166,8
AIG20250000543149,1
AIG20240000459311,9
AIG20230000455734,8
AIG20240000498248,7
AIG20230000455687,12
AIG20230000412736,7
AIG20230000455597,3
AIG20250000501516,1
AIG20250000501576,1
AIG20250000501703,1
AIG20240000459374,9
AIG20240000459153,9
AIG20230000455554,13
AIG20230000455658,3
AIG20250000501754,2
AIG20230000455630,8
AIG20250000501571,1
AIG20250000501520,2
AIG20240000498248,6
AIG20240000501236,4
AIG20250000501657,2
AIG20230000412581,9
AIG20230000412871,6
AIG20250000501479,1
AIG20250000543076,1
AIG20250000543143,1
AIG20240000498245,3
AIG20240000498276,3
AIG20240000459301,12
AIG20230000455731,9
AIG20240000498122,1
AIG20240000459278,12
AIG20230000412755,16
AIG20230000455754,41
AIG20250000501456,3
AIG20250000501533,1
AIG20230000455673,3
AIG20240000459044,2
AIG20230000412866,13
AIG20230000455623,5
AIG20240000498374,5
AIG20240000501186,3
AIG20240000501200,9
AIG20240000501200,8
AIG20240000501200,10
AIG20240000459132,7
AIG20240000459107,3
AIG20250000501352,6
AIG20250000501572,4
AIG20240000459107,4
AIG20240000459077,5
AIG20240000498088,9
AIG20240000459311,10
AIG20240000459142,7
AIG20240000459403,2
AIG20240000498350,4
AIG20240000459234,5
AIG20240000501189,48
AIG20240000501189,50
AIG20240000501189,56
AIG20240000501189,54
AIG20240000459403,3
AIG20240000501189,43
AIG20240000501189,57
AIG20240000501189,59
AIG20240000498380,2
AIG20240000501225,2
AIG20240000501189,45
AIG20240000501189,47
AIG20240000501189,53
AIG20240000501189,58
AIG20240000501189,60
AIG20240000501189,55
AIG20240000501189,52
AIG20240000501189,42
AIG20240000501189,44
AIG20240000501189,46
AIG20240000501189,51
AIG20240000501189,49
AIG20240000459068,26
AIG20250000501436,2
AIG20240000459351,5
AIG20240000498223,17
AIG20240000459310,9
AIG20240000459242,4
AIG20240000501254,3
AIG20250000501639,4
AIG20240000498101,4
AIG20250000501447,5
AIG20250000501352,5
AIG20240000459368,7
AIG20240000459091,9
AIG20240000459267,8
AIG20240000459019,8
AIG20240000459390,11
AIG20240000498342,7
AIG20240000459019,7
AIG20240000459189,7
AIG20240000459125,6
AIG20240000459157,8
AIG20240000498123,7
AIG20240000498100,6
AIG20240000498182,5
AIG20250000501733,4
AIG20240000459210,6
AIG20240000459302,14
AIG20240000459095,5
AIG20250000543150,1
AIG20250000501655,5
AIG20240000498353,6
AIG20240000459408,8
AIG20250000543139,1
AIG20240000501257,6
AIG20240000459156,4
AIG20240000458999,5
AIG20240000498160,5
AIG20240000498389,5
AIG20240000459191,8
AIG20240000459068,27
AIG20240000459409,4
AIG20240000498142,11
AIG20240000459283,12
AIG20250000501400,3
AIG20240000498066,8
AIG20240000498115,10
AIG20250000501724,4
AIG20250000501364,5
AIG20240000459143,8
AIG20240000459236,4
AIG20240000459258,6
AIG20240000459301,14
AIG20250000543105,2
AIG20240000459366,7
AIG20240000498084,6
AIG20240000459434,19
AIG20250000501335,3
AIG20240000498108,12
AIG20240000459422,45
AIG20240000459422,47
AIG20240000459422,49
AIG20240000459434,20
AIG20240000459422,46
AIG20240000459422,48
AIG20240000459185,6
AIG20240000459422,44
AIG20250000501522,7
AIG20250000501379,2
AIG20240000459104,6
AIG20240000459167,6
AIG20250000543105,3
AIG20240000498209,5
AIG20250000501355,5
AIG20250000501374,2
AIG20240000498223,18
AIG20250000501719,4
AIG20240000458997,3
AIG20240000458996,3
AIG20240000459335,13
AIG20240000498128,5
AIG20250000501694,3
AIG20240000459059,10
AIG20240000498267,8
AIG20250000501512,4
AIG20240000498158,8
AIG20250000543105,4
AIG20240000498278,8
AIG20240000501191,12
AIG20250000501663,2
AIG20240000501251,3
AIG20240000498374,6
AIG20240000459301,15
AIG20240000498248,9
AIG20250000501602,3
AIG20250000501602,4
AIG20240000498303,5
AIG20240000501191,11
AIG20240000501191,10
AIG20240000498141,3
AIG20250000501387,2
AIG20240000501252,3
AIG20240000459368,8
AIG20250000543071,2
AIG20250000501686,2
AIG20240000459209,11
AIG20240000459292,11
AIG20240000498172,8
AIG20240000501238,7
AIG20240000498342,8
AIG20250000501428,3
AIG20240000459286,5
AIG20240000459313,5
AIG20240000498253,7
AIG20240000498260,19
AIG20240000459311,11
AIG20240000459118,4
AIG20250000501586,2
AIG20250000543105,5
AIG20240000501198,6
AIG20240000498178,5
AIG20240000459191,9
AIG20240000498072,10
AIG20240000459179,4
AIG20240000459068,28
AIG20250000501715,2
AIG20240000459225,5
AIG20240000459133,5
AIG20240000501236,5
AIG20240000459410,2
AIG20240000498288,6
AIG20240000501258,11
AIG20240000501258,13
AIG20240000501230,4
AIG20240000459279,6
AIG20240000501258,12
AIG20240000498184,7
AIG20250000501473,3
AIG20250000501460,9
AIG20240000459268,10
AIG20240000459022,30
AIG20240000459261,3
AIG20250000501572,5
AIG20240000459022,23
AIG20240000459022,27
AIG20250000501694,4
AIG20240000459022,29
AIG20240000459022,21
AIG20240000459022,25
AIG20240000459267,9
AIG20240000459042,10
AIG20240000459392,3
AIG20240000459022,22
AIG20240000459022,26
AIG20250000501779,5
AIG20240000459113,5
AIG20240000459022,24
AIG20240000459022,28
AIG20250000501370,4
AIG20240000498123,8
AIG20240000498331,4
AIG20250000501443,3
AIG20250000501373,3
AIG20240000459412,8
AIG20240000498159,5
AIG20240000498261,4
AIG20250000501725,3
AIG20240000498213,5
AIG20250000501509,4
AIG20250000501503,4
AIG20240000498293,2
AIG20250000501746,2
AIG20250000501445,4
AIG20240000498156,6
AIG20250000501515,4
AIG20250000501559,3
AIG20250000501725,2
AIG20240000498108,13
AIG20240000459302,15
AIG20240000498115,11
AIG20240000498142,12
AIG20250000501686,3
AIG20240000498066,9
AIG20240000498389,6
AIG20240000498107,3
AIG20240000498384,4
AIG20250000501714,4
AIG20240000498126,7
AIG20240000459291,6
AIG20240000459187,9
AIG20250000501638,2
AIG20250000501733,5
AIG20240000498362,5
AIG20240000498260,20
AIG20240000459068,29
AIG20240000459310,10
AIG20240000459209,12
AIG20240000459352,7
AIG20240000459066,13
AIG20240000459157,10
AIG20240000501214,4
AIG20240000459408,9
AIG20240000459086,9
AIG20250000501443,4
AIG20240000459039,4
AIG20250000501516,2
AIG20240000459108,11
AIG20240000501209,4
AIG20240000498289,4
AIG20250000501715,3
AIG20250000501335,4
AIG20250000501656,2
AIG20250000501665,2
AIG20250000501678,3
AIG20250000501393,5
AIG20250000501674,2
AIG20250000501679,2
AIG20250000501669,2
AIG20250000501666,2
AIG20240000459303,4
AIG20250000501671,2
AIG20250000501677,2
AIG20240000498172,9
AIG20250000501436,3
AIG20250000501476,2
AIG20240000459000,3
AIG20250000501364,6
AIG20240000459283,13
AIG20240000459189,8
AIG20240000498101,5
AIG20250000543125,2
AIG20240000498244,6
AIG20240000459254,7
AIG20240000498225,11
AIG20240000498248,10
AIG20240000459024,3
AIG20240000459254,8
AIG20240000459204,8
AIG20250000501533,2
AIG20250000501545,5
AIG20240000459328,9
AIG20250000501571,2
AIG20250000501392,3
AIG20240000459091,10
AIG20240000501227,4
AIG20240000459242,5
AIG20240000459209,13
AIG20240000498069,5
AIG20240000459432,4
AIG20240000459351,6
AIG20240000501254,4
AIG20240000498182,6
AIG20240000459068,30
AIG20240000498076,7
AIG20250000501352,8
AIG20250000501520,3
AIG20250000501694,5
AIG20240000498293,11
AIG20240000459368,9
AIG20240000498302,5
AIG20250000501602,5
AIG20240000498342,9
AIG20240000459374,11
AIG20240000459293,7
AIG20240000501190,43
AIG20240000501190,45
AIG20240000501190,47
AIG20240000501190,49
AIG20240000501190,56
AIG20240000501190,59
AIG20240000459406,6
AIG20240000498079,5
AIG20240000501190,50
AIG20240000501190,52
AIG20240000501190,54
AIG20240000501190,57
AIG20240000501190,61
AIG20250000501446,3
AIG20250000501657,3
AIG20250000501341,5
AIG20240000501190,42
AIG20240000501190,44
AIG20240000501190,46
AIG20240000501190,48
AIG20240000501190,51
AIG20240000501190,53
AIG20240000501190,55
AIG20240000501190,58
AIG20240000498090,6
AIG20240000498151,6
AIG20250000501447,6
AIG20240000498374,7
AIG20240000501190,60
AIG20240000498260,21
AIG20240000498146,2
AIG20250000501607,1
AIG20240000498368,4
AIG20250000501719,5
AIG20240000459339,7
AIG20240000498382,2
AIG20250000543075,2
AIG20240000459229,5
AIG20240000498314,11
AIG20240000459104,7
AIG20250000501462,3
AIG20240000459164,7
AIG20240000459164,8
AIG20250000501479,2
AIG20240000459363,2
AIG20240000459097,13
AIG20240000501198,7
AIG20250000501781,4
AIG20240000459138,17
AIG20240000459138,18
AIG20240000459409,5
AIG20240000459211,5
AIG20240000459125,7
AIG20240000459068,31
AIG20240000459414,7
AIG20240000501239,4
AIG20240000498184,8
AIG20250000501341,6
AIG20240000459059,11
AIG20240000459422,53
AIG20240000459422,55
AIG20240000459422,52
AIG20240000459422,54
AIG20240000459422,50
AIG20240000459422,51
AIG20240000459371,3
AIG20240000501210,3
AIG20240000459143,9
AIG20240000459366,8
AIG20240000459183,5
AIG20250000501460,11
AIG20240000459434,21
AIG20240000459415,6
AIG20250000501484,3
AIG20240000498267,9
AIG20240000501197,6
AIG20240000498123,9
AIG20240000498095,5
AIG20240000498253,8
AIG20250000501364,7
AIG20240000498115,12
AIG20250000501529,4
AIG20240000498072,11
AIG20240000459390,12
AIG20250000501512,5
AIG20240000498278,9
AIG20240000459412,9
AIG20240000459064,3
AIG20250000501345,2
AIG20250000501639,6
AIG20240000498158,9
AIG20240000459017,7
AIG20240000459091,11
AIG20250000501645,4
AIG20250000501370,5
AIG20250000501545,6
AIG20240000459138,19
AIG20240000459301,16
AIG20240000459108,12
AIG20250000501733,6
AIG20240000459335,14
AIG20240000498066,10
AIG20240000498287,6
AIG20240000498260,23
AIG20240000501238,9
AIG20240000459368,10
AIG20250000501562,2
AIG20250000501752,1
AIG20250000501335,5
AIG20250000501640,6
AIG20240000498342,10
AIG20250000501443,5
AIG20240000498384,5
AIG20240000459142,8
AIG20240000459313,6
AIG20240000498260,27
AIG20240000459068,32
AIG20240000459097,14
AIG20240000501257,7
AIG20250000501374,3
AIG20240000459209,14
AIG20240000498142,13
AIG20240000459302,16
AIG20250000501703,2
AIG20250000501476,3
AIG20240000498156,7
AIG20240000498108,14
AIG20240000498182,7
AIG20250000543145,2
AIG20250000501486,3
AIG20240000459283,14
AIG20240000459381,5
AIG20240000501213,4
AIG20240000459189,9
AIG20250000501445,5
AIG20250000501473,4
AIG20240000498101,6
AIG20240000498248,11
AIG20240000501191,13
AIG20240000459227,7
AIG20240000498159,6
AIG20240000459311,12
AIG20240000459187,10
AIG20240000459408,10
AIG20250000501638,3
AIG20240000498128,6
AIG20240000501191,14
AIG20240000501191,15
AIG20240000498184,9
AIG20250000501668,2
AIG20240000501208,3
AIG20240000498183,5
AIG20240000459123,4
AIG20250000501678,4
AIG20240000459124,4
AIG20250000501434,2
AIG20250000501381,2
AIG20240000498288,7
AIG20240000459038,11
AIG20240000498374,8
AIG20240000501195,6
AIG20250000501719,6
AIG20250000501364,8
AIG20240000501195,5
AIG20240000498213,6
AIG20240000459066,14
AIG20240000498335,5
AIG20240000459352,8
AIG20240000459009,5
AIG20240000498149,4
AIG20250000501478,3
AIG20250000501434,3
AIG20250000543125,3
AIG20250000501572,6
AIG20250000501572,7
AIG20240000459086,10
AIG20250000501387,3
AIG20250000501436,4
AIG20240000459268,11
AIG20250000501781,5
AIG20250000501472,2
AIG20240000459077,6
AIG20240000459053,3
AIG20240000459258,8
AIG20240000459054,3
AIG20240000459034,3
AIG20250000501497,2
AIG20240000459310,11
AIG20240000498211,4
AIG20240000459409,6
AIG20240000498389,7
AIG20240000498248,12
AIG20240000459368,11
AIG20250000501509,5
AIG20250000501527,3
AIG20240000501251,4
AIG20240000459258,9
AIG20250000501522,8
AIG20250000501640,7
AIG20240000498100,7
AIG20250000501724,5
AIG20250000501520,4
AIG20240000459091,12
AIG20240000458999,6
AIG20240000498123,10
AIG20240000498303,6
AIG20240000498342,11
AIG20240000498072,12
AIG20240000498115,13
AIG20240000459068,33
AIG20240000498088,10
AIG20250000501779,6
AIG20240000501219,6
AIG20240000459278,13
AIG20240000459258,10
AIG20250000501460,12
AIG20240000459390,13
AIG20240000459351,7
AIG20250000501733,7
AIG20240000498066,11
AIG20240000459209,15
AIG20240000498331,5
AIG20250000501503,5
AIG20240000459253,3
AIG20240000459059,12
AIG20240000459258,7
AIG20250000501512,6
AIG20240000498127,5
AIG20240000501214,5
AIG20240000459156,5
AIG20240000459108,13
AIG20240000459091,13
AIG20250000501443,6
AIG20240000459167,7
AIG20250000501665,3
AIG20250000501674,3
AIG20250000501671,3
AIG20250000501656,3
AIG20250000501679,3
AIG20240000459097,15
AIG20240000498225,12
AIG20250000501668,3
AIG20250000501714,5
AIG20250000501462,4
AIG20250000501373,4
AIG20250000501520,5
AIG20250000501475,2
AIG20240000498289,5
AIG20240000459427,5
AIG20240000498223,20
AIG20240000498084,7
AIG20250000501335,6
AIG20250000501522,9
AIG20240000459441,5
AIG20260000580423,1
AIG20240000459068,34
AIG20250000501686,4
AIG20240000501238,8
AIG20240000501233,3
AIG20240000498141,4
AIG20240000498178,6
AIG20250000501657,4
AIG20240000459179,5
AIG20260000562976,2
AIG20250000501399,2
AIG20260000562962,1
AIG20260000562984,1
AIG20260000562976,1
AIG20260000581141,1
AIG20250000501639,7
AIG20250000543107,2
AIG20250000501522,10
AIG20240000459434,22
AIG20240000459434,23
AIG20240000459104,8
AIG20250000543108,2
AIG20240000459012,5
AIG20240000459291,7
AIG20260000581129,1
AIG20240000459209,16
AIG20250000501754,3
AIG20260000581159,1
AIG20240000459204,9
AIG20260000562962,2
AIG20260000581129,2
AIG20240000459062,5
AIG20240000459157,15
AIG20240000501192,12
AIG20240000459303,5
AIG20240000459132,8
AIG20260000581162,1
AIG20240000498368,5
AIG20260000581158,1
AIG20260000581158,2
AIG20240000459397,10
AIG20240000498126,8
AIG20240000498084,8
AIG20250000501715,4
AIG20250000501436,5
AIG20250000501694,7
AIG20240000498076,8
AIG20240000498267,10
AIG20240000501254,5
AIG20240000498122,2
AIG20240000459335,15
AIG20240000459116,4
AIG20240000459189,10
AIG20250000501364,9
AIG20240000498260,28
AIG20240000498158,10
AIG20240000501227,5
AIG20250000501379,3
AIG20240000498342,12
AIG20240000459368,12
AIG20240000459170,3
AIG20240000459157,16
AIG20260000566386,1
AIG20240000459157,11
AIG20260000581163,1
AIG20260000581202,1
AIG20240000498213,7
AIG20250000501479,3
AIG20250000543140,2
AIG20240000459174,7
AIG20250000501640,8
AIG20250000501486,4
AIG20240000459366,9
AIG20240000498248,13
AIG20250000501456,4
AIG20250000543145,3
AIG20250000501735,2
AIG20260000581204,1
AIG20260000580430,1
AIG20240000459166,9
AIG20240000459268,12
AIG20240000459042,12
AIG20250000501476,4
AIG20240000459311,13
AIG20240000459108,14
AIG20260000577348,2
AIG20250000501779,7
AIG20240000498374,9
AIG20240000459099,5
AIG20260000577348,1
AIG20240000498402,7
AIG20240000459301,17
AIG20240000498244,7
AIG20240000498343,4
AIG20240000459302,17
AIG20240000459051,5
AIG20250000501663,3
AIG20240000498209,6
AIG20240000501225,3
AIG20240000459187,11
AIG20240000459116,5
AIG20250000501529,5
AIG20250000501459,2
AIG20240000459044,3
AIG20260000581131,1
AIG20250000501396,2
AIG20240000459283,15
AIG20240000498142,14
AIG20240000498115,14
AIG20240000498066,12
AIG20250000501775,2
AIG20240000498258,6
AIG20240000459140,5
AIG20240000459114,4
AIG20250000501559,4
AIG20240000459422,60
AIG20240000459422,57
AIG20240000459115,4
AIG20240000459109,4
AIG20240000459185,7
AIG20260000581127,1
AIG20240000498278,10
AIG20240000498167,2
AIG20240000459422,59
AIG20240000459422,61
AIG20240000459111,4
AIG20240000459210,7
AIG20250000543125,4
AIG20240000459422,58
AIG20240000459422,56
AIG20260000572833,1
AIG20240000459068,35
AIG20260000564692,1
AIG20260000572833,2
AIG20250000501393,7
AIG20260000580431,1
AIG20240000459278,14
AIG20240000459390,14
AIG20260000580427,1
AIG20250000501719,7
AIG20260000578396,1
AIG20240000498072,13
AIG20240000498090,7
AIG20240000501252,4
AIG20240000459227,8
AIG20240000459325,11
AIG20250000501341,7
AIG20250000543071,3
AIG20260000578340,1
AIG20240000498108,18
AIG20240000498288,8
AIG20260000562927,1
AIG20260000580405,1
AIG20260000577067,1
AIG20260000580426,7
AIG20260000580426,9
AIG20250000501374,4
AIG20240000459279,7
AIG20260000580426,3
AIG20260000580426,5
AIG20260000580426,2
AIG20260000580426,1
AIG20260000574544,1
AIG20260000581146,1
AIG20260000580426,8
AIG20260000580426,10
AIG20250000501488,2
AIG20240000498172,12
AIG20250000501545,7
AIG20260000580426,4
AIG20260000580426,6
AIG20260000562604,1
AIG20240000498223,22
AIG20260000567175,1
AIG20260000578382,1
AIG20240000498108,16
AIG20240000498178,7
AIG20240000459352,9
AIG20240000459113,6
AIG20240000501189,63
AIG20240000501189,71
AIG20250000543069,2
AIG20240000501189,73
AIG20240000501189,79
AIG20240000459229,6
AIG20260000564474,1
AIG20260000564118,1
AIG20240000501189,68
AIG20240000501189,70
AIG20240000501189,75
AIG20260000581143,1
AIG20240000501189,77
AIG20250000501652,3
AIG20260000566395,1
AIG20240000459408,11
AIG20240000501189,61
AIG20240000501189,65
AIG20240000501189,67
AIG20240000459409,8
AIG20250000501473,5
AIG20240000501189,74
AIG20240000459360,10
AIG20250000501652,4
AIG20240000459107,5
AIG20240000501189,62
AIG20240000501189,64
AIG20240000501189,66
AIG20240000501189,69
AIG20240000501189,72
AIG20240000501189,76
AIG20240000501189,78
AIG20240000501189,80
AIG20240000498108,17
AIG20260000563052,1
AIG20240000498384,6
AIG20260000581157,1
AIG20260000566958,1
AIG20240000498368,6
AIG20260000577070,1
AIG20240000459143,10
AIG20260000581134,1
AIG20240000459292,12
AIG20240000459066,15
AIG20240000498260,29
AIG20250000501522,11
AIG20240000459157,19
AIG20240000459298,5
AIG20240000498335,6
AIG20250000501527,4
AIG20240000501191,18
AIG20260000581207,1
AIG20240000501230,5
AIG20250000501640,9
AIG20240000501191,16
AIG20260000562948,1
AIG20250000501639,8
AIG20240000459064,10
AIG20260000581208,1
AIG20250000501387,4
AIG20240000498350,5
AIG20240000459368,13
AIG20250000501335,7
AIG20240000498182,8
AIG20240000501191,17
AIG20240000498079,6
AIG20240000459091,14
AIG20260000580424,1
AIG20260000581135,1
AIG20250000501460,14
AIG20240000459351,8
AIG20240000498342,13
AIG20240000459064,11
AIG20240000459301,18
AIG20240000498223,23
AIG20260000562937,1
AIG20250000501645,5
AIG20260000571062,1
AIG20260000562984,2
AIG20240000459095,7
