고유값,과정명,훈련과정 ID,회차,훈련기관,총 훈련일수,총 훈련시간,과정시작일,과정종료일,NCS명,NCS코드,훈련비,정원,수강신청 인원,수료인원,수료율,만족도,지역,주소,과정페이지 링크,선도기업,파트너기관,매출 최소,실 매출 대비,매출 최대,2021년,2022년,2023년,2024년,2025년,2026년
AIG2021000032903326,[삼성] 청년 SW 아카데미,AIG20210000329033,26,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,22,21,95%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=26&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"609,840,000","511,104,000","638,880,000",0,"261,022,532","250,081,468",0,0,0
AIG2021000032903329,[삼성] 청년 SW 아카데미,AIG20210000329033,29,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,25,24,96%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=29&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"696,960,000","580,800,000","726,000,000",0,"296,616,514","284,183,486",0,0,0
AIG2021000032903332,[삼성] 청년 SW 아카데미,AIG20210000329033,32,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,22,21,95%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=32&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"609,840,000","511,104,000","638,880,000",0,"261,022,532","250,081,468",0,0,0
AIG2021000032903334,[삼성] 청년 SW 아카데미,AIG20210000329033,34,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,18,15,83%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=34&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"435,600,000","418,176,000","522,720,000",0,"213,563,890","204,612,110",0,0,0
AIG2021000032903345,[삼성] 청년 SW 아카데미,AIG20210000329033,45,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,24,22,92%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=45&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"638,880,000","557,568,000","696,960,000",0,"284,751,853","272,816,147",0,0,0
AIG2021000032903348,[삼성] 청년 SW 아카데미,AIG20210000329033,48,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,23,17,74%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=48&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"493,680,000","534,336,000","667,920,000",0,"272,887,193","261,448,807",0,0,0
AIG202100003144352,스마트팩토리 소프트웨어,AIG20210000314435,2,수원대학교,110,880,2022-07-18,2022-12-23,응용SW엔지니어링,20010202," 14,970,560 ",20,13,10,77%,77.7,경기 화성시,경기도 화성시 와우안길 17,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000314435&tracseTme=2&trainstCstmrId=500034477539&crseTracseSe=C0061,,,"149,705,600","155,693,824","194,617,280",0,"155,693,824",0,0,0,0
AIG202100003144452,인공지능을 활용한 이미지 기반 자율주행 시스템 개발자 양성 과정,AIG20210000314445,2,플레이데이터평생교육원,120,960,2022-07-18,2023-01-19,응용SW엔지니어링,20010202," 9,746,880 ",25,20,16,80%,82.4,서울 서초구,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000314445&tracseTme=2&trainstCstmrId=500020011379&crseTracseSe=C0061,,,"155,950,080","155,950,080","194,937,600",0,"140,019,695","15,930,385",0,0,0
AIG2021000032903327,[삼성] 청년 SW 아카데미,AIG20210000329033,27,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,23,22,96%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=27&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"638,880,000","534,336,000","667,920,000",0,"272,887,193","261,448,807",0,0,0
AIG2021000032903330,[삼성] 청년 SW 아카데미,AIG20210000329033,30,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,22,19,86%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=30&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"551,760,000","511,104,000","638,880,000",0,"261,022,532","250,081,468",0,0,0
AIG2021000032903333,[삼성] 청년 SW 아카데미,AIG20210000329033,33,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,21,17,81%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=33&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"493,680,000","487,872,000","609,840,000",0,"249,157,872","238,714,128",0,0,0
AIG2021000032903336,[삼성] 청년 SW 아카데미,AIG20210000329033,36,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,28,13,46%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=36&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"377,520,000","650,496,000","813,120,000",0,"332,210,495","318,285,505",0,0,0
AIG2021000032903338,[삼성] 청년 SW 아카데미,AIG20210000329033,38,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,26,12,46%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=38&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"348,480,000","604,032,000","755,040,000",0,"308,481,174","295,550,826",0,0,0
AIG2021000032903340,[삼성] 청년 SW 아카데미,AIG20210000329033,40,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,20,15,75%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=40&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"435,600,000","464,640,000","580,800,000",0,"237,293,211","227,346,789",0,0,0
AIG2021000032903342,[삼성] 청년 SW 아카데미,AIG20210000329033,42,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,26,24,92%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=42&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"696,960,000","604,032,000","755,040,000",0,"308,481,174","295,550,826",0,0,0
AIG2021000032903344,[삼성] 청년 SW 아카데미,AIG20210000329033,44,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,22,12,55%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=44&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"348,480,000","511,104,000","638,880,000",0,"261,022,532","250,081,468",0,0,0
AIG2021000032903346,[삼성] 청년 SW 아카데미,AIG20210000329033,46,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,23,20,87%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=46&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"580,800,000","534,336,000","667,920,000",0,"272,887,193","261,448,807",0,0,0
AIG202200003666771,"빅데이터 기반 지능형 서비스 개발자 양성 과정(자바,파이썬기반)",AIG20220000366677,1,이젠컴퓨터아트서비스학원,116,900,2022-07-18,2022-12-28,빅데이터플랫폼구축,20010209," 7,707,600 ",20,18,14,78%,92,전북 전주시 덕진구,전북 전주시 덕진구 금암동,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366677&tracseTme=1&trainstCstmrId=500020013990&crseTracseSe=C0061,,,"107,906,400","110,989,440","138,736,800",0,"110,989,440",0,0,0,0
AIG2021000032903328,[삼성] 청년 SW 아카데미,AIG20210000329033,28,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,23,20,87%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=28&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"580,800,000","534,336,000","667,920,000",0,"272,887,193","261,448,807",0,0,0
AIG2021000032903331,[삼성] 청년 SW 아카데미,AIG20210000329033,31,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,23,19,83%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=31&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"551,760,000","534,336,000","667,920,000",0,"272,887,193","261,448,807",0,0,0
AIG2021000032903335,[삼성] 청년 SW 아카데미,AIG20210000329033,35,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,18,12,67%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=35&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"348,480,000","418,176,000","522,720,000",0,"213,563,890","204,612,110",0,0,0
AIG2021000032903337,[삼성] 청년 SW 아카데미,AIG20210000329033,37,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,25,23,92%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=37&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"667,920,000","580,800,000","726,000,000",0,"296,616,514","284,183,486",0,0,0
AIG2021000032903339,[삼성] 청년 SW 아카데미,AIG20210000329033,39,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,21,15,71%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=39&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"435,600,000","487,872,000","609,840,000",0,"249,157,872","238,714,128",0,0,0
AIG2021000032903341,[삼성] 청년 SW 아카데미,AIG20210000329033,41,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,21,18,86%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=41&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"522,720,000","487,872,000","609,840,000",0,"249,157,872","238,714,128",0,0,0
AIG2021000032903343,[삼성] 청년 SW 아카데미,AIG20210000329033,43,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,26,24,92%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=43&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"696,960,000","604,032,000","755,040,000",0,"308,481,174","295,550,826",0,0,0
AIG2021000032903347,[삼성] 청년 SW 아카데미,AIG20210000329033,47,대한상공회의소,218,1600,2022-07-18,2023-06-09,응용SW엔지니어링,20010202," 29,040,000 ",30,21,16,76%,97,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329033&tracseTme=47&trainstCstmrId=500037517077&crseTracseSe=C0061,삼성,멀티캠퍼스,"464,640,000","487,872,000","609,840,000",0,"249,157,872","238,714,128",0,0,0
AIG202200003666711,데이터 기반 AI SW개발자 양성,AIG20220000366671,1,대한상공회의소광주인력개발원,137,910,2022-07-19,2023-02-17,인공지능플랫폼구축,20010701," 7,776,860 ",30,25,16,64%,83.3,광주 광산구,광주광역시 광산구 소촌로152번길 37 (소촌동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366671&tracseTme=1&trainstCstmrId=500020051183&crseTracseSe=C0061,,,"124,429,760","155,537,200","194,421,500",0,"120,650,351","34,886,849",0,0,0
AIG202200003667003,프로젝트 기반 자바(JAVA) 응용 SW개발자 취업과정,AIG20220000366700,3,중앙정보기술인재개발원,130,1040,2022-07-19,2023-01-26,응용SW엔지니어링,20010202," 8,906,560 ",30,30,28,93%,86.6,서울 마포구,서울특별시 마포구 신촌로 176 (대흥동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366700&tracseTme=3&trainstCstmrId=500020054900&crseTracseSe=C0061,,,"249,383,680","213,757,440","267,196,800",0,"184,811,120","28,946,320",0,0,0
AIG202200003668031,"기업에서 요구하는 프레임워크를 활용한 풀스택 개발자(NODE,ECMAscript)양성",AIG20220000366803,1,그린컴퓨터아트학원,118,942,2022-07-19,2023-01-05,응용SW엔지니어링,20010202," 8,067,280 ",30,30,18,60%,90.7,대전 서구,대전광역시 서구 대덕대로 182 (둔산동 오라클빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366803&tracseTme=1&trainstCstmrId=500020062241&crseTracseSe=C0061,,,"145,211,040","193,614,720","242,018,400",0,"187,953,471","5,661,249",0,0,0
AIG202200003667261,"실무 프로젝트_빅데이터 머신러닝 개발자 과정 (자바, 파이썬)",AIG20220000366726,1,미래융합교육원,119,946,2022-07-20,2023-01-10,응용SW엔지니어링,20010202," 8,101,540 ",28,23,18,78%,86.8,대전 서구,대전광역시 서구 계룡로491번길 86,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366726&tracseTme=1&trainstCstmrId=500036075789&crseTracseSe=C0061,,,"145,827,720","149,068,336","186,335,420",0,"140,550,145","8,518,191",0,0,0
AIG202000002865928,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,AIG20200000286592,8,(주)솔데스크,120,960,2022-07-20,2023-01-11,IT시스템관리,20010301," 8,224,320 ",30,27,24,89%,88.4,서울 종로구,서울특별시 종로구 종로12길 15 (관철동 종로코아),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20200000286592&tracseTme=8&trainstCstmrId=500020026366&crseTracseSe=C0061,,,"197,383,680","177,645,312","222,056,640",0,"166,542,480","11,102,832",0,0,0
AIG202200003667722,핀테크 디지털 금융서비스 자바 개발자,AIG20220000366772,2,아이티윌 부산교육센터,120,960,2022-07-21,2023-01-16,핀테크엔지니어링,20010210," 8,221,440 ",30,26,24,92%,95.1,부산 부산진구,부산광역시 부산진구 동천로 109,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366772&tracseTme=2&trainstCstmrId=500020061830&crseTracseSe=C0061,,,"197,314,560","171,005,952","213,757,440",0,"155,805,423","15,200,529",0,0,0
AIG202200003668543,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,AIG20220000366854,3,플레이데이터평생교육원,120,960,2022-07-21,2023-01-31,빅데이터분석,20010105," 9,140,160 ",30,23,21,91%,75.9,서울 서초구,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366854&tracseTme=3&trainstCstmrId=500020011379&crseTracseSe=C0061,,,"191,943,360","168,178,944","210,223,680",0,"141,442,804","26,736,140",0,0,0
AIG202100003286125,PBL기반 금융 빅데이터분석가 과정,AIG20210000328612,5,유비온디지털교육센터,113,900,2022-07-22,2023-01-05,빅데이터분석,20010105," 10,890,000 ",40,22,17,77%,87.2,서울 구로구,서울특별시 구로구 디지털로32나길 22,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328612&tracseTme=5&trainstCstmrId=500039652243&crseTracseSe=C0061,,,"185,130,000","191,664,000","239,580,000",0,"185,959,714","5,704,286",0,0,0
AIG202100003144142,인공지능 활용 웹서비스 개발(PBL-스마트웰니스 특구기업맞춤),AIG20210000314414,2,한국IT교육원,166,1280,2022-07-25,2023-03-29,빅데이터분석,20010105," 9,521,000 ",20,8,2,25%,89.8,대구 동구,대구광역시 동구 동대구로 566 (신암동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000314414&tracseTme=2&trainstCstmrId=500020048147&crseTracseSe=C0061,,,"19,042,000","60,934,400","76,168,000",0,"39,312,516","21,621,884",0,0,0
AIG2021000031446620,멀티잇 데이터 분석&엔지니어(Python),AIG20210000314466,20,멀티캠퍼스,106,844,2022-07-25,2022-12-16,빅데이터분석,20010105," 17,351,400 ",24,19,13,68%,83.6,서울 강남구,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000314466&tracseTme=20&trainstCstmrId=500020039927&crseTracseSe=C0061,,,"225,568,200","263,741,280","329,676,600",0,"263,741,280",0,0,0,0
AIG202100003290278,[포스코] 청년 AI·Bigdata 아카데미,AIG20210000329027,8,대한상공회의소,49,424,2022-07-25,2022-09-30,응용SW엔지니어링,20010202," 7,695,600 ",25,24,24,100%,92,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329027&tracseTme=8&trainstCstmrId=500037517077&crseTracseSe=C0061,포스코,대한상공회의소,"184,694,400","147,755,520","184,694,400",0,"147,755,520",0,0,0,0
AIG202200003669182,실감형 3D/AR/XR 콘텐츠 전문가 양성 과정,AIG20220000366918,2,(주)문화방송,120,960,2022-07-25,2023-01-13,증강현실(AR)콘텐츠제작,20020403," 17,424,000 ",25,25,20,80%,80.9,서울 마포구,서울특별시 마포구 성암로 267 (상암동 (주)문화방송),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366918&tracseTme=2&trainstCstmrId=500020060638&crseTracseSe=C0061,㈜문화방송,㈜문화방송,"348,480,000","348,480,000","435,600,000",0,"322,293,642","26,186,358",0,0,0
AIG202100003290277,[포스코] 청년 AI·Bigdata 아카데미,AIG20210000329027,7,대한상공회의소,49,424,2022-07-25,2022-09-30,응용SW엔지니어링,20010202," 7,695,600 ",25,23,23,100%,92,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000329027&tracseTme=7&trainstCstmrId=500037517077&crseTracseSe=C0061,포스코,대한상공회의소,"176,998,800","141,599,040","176,998,800",0,"141,599,040",0,0,0,0
